id,folio,fecha,hora,cantidad,clave,descripcion,precio,categoria,mes,dia,ano,weekday,hora,time_of_day,sales
7267,4739,00:22.0,11:00:00,1,616,DESAYUNO CON PROTEINA CACAHUATE,110,COMBOS,April,17,2025,Thursday,11,Manana,33
7268,4740,01:05.0,11:01:00,1,614,DESAYUNO CON PROTEINA CHO,110,COMBOS,April,17,2025,Thursday,11,Manana,33
7269,4740,01:05.0,11:01:00,1,701,NUEZ,5,TOPINGS,April,17,2025,Thursday,11,Manana,1.5
7270,4741,05:38.0,11:05:00,1,701,NUEZ,5,TOPINGS,April,17,2025,Thursday,11,Manana,1.5
7271,4741,05:38.0,11:05:00,1,706,FRUTA,5,TOPINGS,April,17,2025,Thursday,11,Manana,1.5
7272,4741,05:38.0,11:05:00,1,D,DESAYUNO CON PROTEINA VAINILLA,110,COMBOS,April,17,2025,Thursday,11,Manana,33
7273,4742,10:58.0,11:10:00,1,405,JUGO VERDE,70,BEBIDAS FRIAS,April,17,2025,Thursday,11,Manana,21
7274,4743,21:16.0,11:21:00,1,401,MALTEADAS,70,BEBIDAS FRIAS,April,17,2025,Thursday,11,Manana,21
7275,4744,42:55.0,11:42:00,1,601,DESAYUNO BASICO,90,COMBOS,April,17,2025,Thursday,11,Manana,27
7276,4744,42:55.0,11:42:00,1,401,MALTEADAS,70,BEBIDAS FRIAS,April,17,2025,Thursday,11,Manana,21
7277,4745,47:12.0,11:47:00,1,707,YOGURTH,5,TOPINGS,April,17,2025,Thursday,11,Manana,1.5
7278,4745,47:12.0,11:47:00,1,701,NUEZ,5,TOPINGS,April,17,2025,Thursday,11,Manana,1.5
7279,4745,47:12.0,11:47:00,1,205,WAFLE,80,ALIMENTOS,April,17,2025,Thursday,11,Manana,24
7280,4745,47:12.0,11:47:00,1,301,TE DE HIERBAS O NRG,50,BEBIDAS CALIENTES,April,17,2025,Thursday,11,Manana,15
7281,4745,47:12.0,11:47:00,1,207,PONCHE CUCHARADA,25,EXTRAS,April,17,2025,Thursday,11,Manana,7.5
7282,4746,49:42.0,11:49:00,1,601,DESAYUNO BASICO,90,COMBOS,April,17,2025,Thursday,11,Manana,27
7283,4746,49:42.0,11:49:00,1,601,DESAYUNO BASICO,90,COMBOS,April,17,2025,Thursday,11,Manana,27
7284,4747,13:30.0,13:13:00,1,201,SANDWICH DE AVENA,85,ALIMENTOS,April,17,2025,Thursday,13,Tarde,25.5
7285,4748,17:31.0,13:17:00,1,D,DESAYUNO CON PROTEINA VAINILLA,110,COMBOS,April,17,2025,Thursday,13,Tarde,33
7286,4748,17:31.0,13:17:00,1,706,FRUTA,5,TOPINGS,April,17,2025,Thursday,13,Tarde,1.5
7287,4749,35:32.0,13:35:00,1,701,NUEZ,5,TOPINGS,April,17,2025,Thursday,13,Tarde,1.5
7288,4749,35:32.0,13:35:00,1,D,DESAYUNO CON PROTEINA VAINILLA,110,COMBOS,April,17,2025,Thursday,13,Tarde,33
7289,4749,35:32.0,13:35:00,1,201,SANDWICH DE AVENA,85,ALIMENTOS,April,17,2025,Thursday,13,Tarde,25.5
7290,4750,40:36.0,13:40:00,1,401,MALTEADAS,70,BEBIDAS FRIAS,April,17,2025,Thursday,13,Tarde,21
7291,4751,14:41.0,14:14:00,1,401,MALTEADAS,70,BEBIDAS FRIAS,April,17,2025,Thursday,14,Tarde,21
7292,4751,14:41.0,14:14:00,1,401,MALTEADAS,70,BEBIDAS FRIAS,April,17,2025,Thursday,14,Tarde,21
7293,4751,14:41.0,14:14:00,1,401,MALTEADAS,70,BEBIDAS FRIAS,April,17,2025,Thursday,14,Tarde,21
7294,4752,59:13.0,15:59:00,1,402,MEGATE,50,BEBIDAS FRIAS,April,17,2025,Thursday,15,Tarde,15
7295,4752,59:13.0,15:59:00,1,201,SANDWICH DE AVENA,85,ALIMENTOS,April,17,2025,Thursday,15,Tarde,25.5
7296,4753,59:29.0,15:59:00,1,701,NUEZ,5,TOPINGS,April,17,2025,Thursday,15,Tarde,1.5
7297,4753,59:29.0,15:59:00,1,702,ARANDANO,5,TOPINGS,April,17,2025,Thursday,15,Tarde,1.5
7298,4753,59:29.0,15:59:00,1,508,PROTEINA VAINILLA,22,EXTRAS,April,17,2025,Thursday,15,Tarde,6.6
7299,4753,59:29.0,15:59:00,1,401,MALTEADAS,70,BEBIDAS FRIAS,April,17,2025,Thursday,15,Tarde,21
7300,4753,59:29.0,15:59:00,1,508,PROTEINA VAINILLA,22,EXTRAS,April,17,2025,Thursday,15,Tarde,6.6
7301,4754,59:44.0,15:59:00,1,201,SANDWICH DE AVENA,85,ALIMENTOS,April,17,2025,Thursday,15,Tarde,25.5
7302,4755,44:59.0,09:44:00,1,D,DESAYUNO CON PROTEINA VAINILLA,110,COMBOS,April,18,2025,Friday,9,Manana,33
7303,4755,44:59.0,09:44:00,1,509,COLAGENO,55,EXTRAS,April,18,2025,Friday,9,Manana,16.5
7304,4756,55:49.0,10:55:00,1,D,DESAYUNO CON PROTEINA VAINILLA,110,COMBOS,April,18,2025,Friday,10,Manana,33
7305,4757,14:08.0,11:14:00,1,508,PROTEINA VAINILLA,22,EXTRAS,April,18,2025,Friday,11,Manana,6.6
7306,4757,14:08.0,11:14:00,1,401,MALTEADAS,70,BEBIDAS FRIAS,April,18,2025,Friday,11,Manana,21
7307,4757,14:08.0,11:14:00,1,508,PROTEINA VAINILLA,22,EXTRAS,April,18,2025,Friday,11,Manana,6.6
7308,4757,14:08.0,11:14:00,1,401,MALTEADAS,70,BEBIDAS FRIAS,April,18,2025,Friday,11,Manana,21
7309,4758,27:27.0,11:27:00,1,701,NUEZ,5,TOPINGS,April,18,2025,Friday,11,Manana,1.5
7310,4758,27:27.0,11:27:00,1,405,JUGO VERDE,70,BEBIDAS FRIAS,April,18,2025,Friday,11,Manana,21
7311,4758,27:27.0,11:27:00,1,701,NUEZ,5,TOPINGS,April,18,2025,Friday,11,Manana,1.5
7312,4758,27:27.0,11:27:00,1,513,TE,30,EXTRAS,April,18,2025,Friday,11,Manana,9
7313,4758,27:27.0,11:27:00,1,701,NUEZ,5,TOPINGS,April,18,2025,Friday,11,Manana,1.5
7314,4758,27:27.0,11:27:00,1,402,MEGATE,50,BEBIDAS FRIAS,April,18,2025,Friday,11,Manana,15
7315,4758,27:27.0,11:27:00,1,512,LIFTOFF,45,EXTRAS,April,18,2025,Friday,11,Manana,13.5
7316,4758,27:27.0,11:27:00,1,202,PANINNI,90,ALIMENTOS,April,18,2025,Friday,11,Manana,27
7317,4759,35:41.0,11:35:00,1,405,JUGO VERDE,70,BEBIDAS FRIAS,April,18,2025,Friday,11,Manana,21
7318,4759,35:41.0,11:35:00,1,406,JUGO BETABEL,70,BEBIDAS FRIAS,April,18,2025,Friday,11,Manana,21
7319,4760,50:51.0,11:50:00,1,301,TE DE HIERBAS O NRG,50,BEBIDAS CALIENTES,April,18,2025,Friday,11,Manana,15
7320,4761,06:58.0,12:06:00,1,601,DESAYUNO BASICO,90,COMBOS,April,18,2025,Friday,12,Tarde,27
7321,4762,08:55.0,12:08:00,1,601,DESAYUNO BASICO,90,COMBOS,April,18,2025,Friday,12,Tarde,27
7322,4763,09:11.0,12:09:00,1,205,WAFLE,80,ALIMENTOS,April,18,2025,Friday,12,Tarde,24
7323,4764,41:53.0,12:41:00,1,401,MALTEADAS,70,BEBIDAS FRIAS,April,18,2025,Friday,12,Tarde,21
7324,4764,41:53.0,12:41:00,1,516,PROTEINA FRUTOS ROJOS,20,EXTRAS,April,18,2025,Friday,12,Tarde,6
7325,4764,41:53.0,12:41:00,1,301,TE DE HIERBAS O NRG,50,BEBIDAS CALIENTES,April,18,2025,Friday,12,Tarde,15
7326,4764,41:53.0,12:41:00,1,207,PONCHE CUCHARADA,25,EXTRAS,April,18,2025,Friday,12,Tarde,7.5
7327,4764,41:53.0,12:41:00,1,502,FIBRA,35,EXTRAS,April,18,2025,Friday,12,Tarde,10.5
7328,4765,33:36.0,13:33:00,1,404,MALTEADA ESPECIAL,95,BEBIDAS FRIAS,April,18,2025,Friday,13,Tarde,28.5
7329,4765,33:36.0,13:33:00,1,401,MALTEADAS,70,BEBIDAS FRIAS,April,18,2025,Friday,13,Tarde,21
7330,4766,48:08.0,13:48:00,1,202,PANINNI,90,ALIMENTOS,April,18,2025,Friday,13,Tarde,27
7331,4766,48:08.0,13:48:00,1,205,WAFLE,80,ALIMENTOS,April,18,2025,Friday,13,Tarde,24
7332,4767,59:09.0,13:59:00,1,401,MALTEADAS,70,BEBIDAS FRIAS,April,18,2025,Friday,13,Tarde,21
7333,4767,59:09.0,13:59:00,1,516,PROTEINA FRUTOS ROJOS,20,EXTRAS,April,18,2025,Friday,13,Tarde,6
7334,4768,01:42.0,14:01:00,1,401,MALTEADAS,70,BEBIDAS FRIAS,April,18,2025,Friday,14,Tarde,21
7335,4768,01:42.0,14:01:00,1,516,PROTEINA FRUTOS ROJOS,20,EXTRAS,April,18,2025,Friday,14,Tarde,6
7336,4769,11:02.0,14:11:00,1,301,TE DE HIERBAS O NRG,50,BEBIDAS CALIENTES,April,18,2025,Friday,14,Tarde,15
7337,4770,38:43.0,09:38:00,1,601,DESAYUNO BASICO,90,COMBOS,April,19,2025,Saturday,9,Manana,27
7338,4770,38:43.0,09:38:00,1,601,DESAYUNO BASICO,90,COMBOS,April,19,2025,Saturday,9,Manana,27
7339,4771,29:34.0,10:29:00,1,401,MALTEADAS,70,BEBIDAS FRIAS,April,19,2025,Saturday,10,Manana,21
7340,4772,09:01.0,11:09:00,1,406,JUGO BETABEL,70,BEBIDAS FRIAS,April,19,2025,Saturday,11,Manana,21
7341,4773,20:26.0,11:20:00,1,D,DESAYUNO CON PROTEINA VAINILLA,110,COMBOS,April,19,2025,Saturday,11,Manana,33
7342,4774,24:43.0,11:24:00,1,D,DESAYUNO CON PROTEINA VAINILLA,110,COMBOS,April,19,2025,Saturday,11,Manana,33
7343,4775,41:25.0,11:41:00,1,615,DESAYUNO CON PROTEINA FRUTOS R,110,COMBOS,April,19,2025,Saturday,11,Manana,33
7344,4775,41:25.0,11:41:00,1,205,WAFLE,80,ALIMENTOS,April,19,2025,Saturday,11,Manana,24
7345,4776,42:59.0,11:42:00,1,D,DESAYUNO CON PROTEINA VAINILLA,110,COMBOS,April,19,2025,Saturday,11,Manana,33
7346,4776,42:59.0,11:42:00,1,D,DESAYUNO CON PROTEINA VAINILLA,110,COMBOS,April,19,2025,Saturday,11,Manana,33
7347,4777,08:18.0,12:08:00,1,406,JUGO BETABEL,70,BEBIDAS FRIAS,April,19,2025,Saturday,12,Tarde,21
7348,4777,08:18.0,12:08:00,1,405,JUGO VERDE,70,BEBIDAS FRIAS,April,19,2025,Saturday,12,Tarde,21
7349,4778,16:51.0,12:16:00,1,404,MALTEADA ESPECIAL,95,BEBIDAS FRIAS,April,19,2025,Saturday,12,Tarde,28.5
7350,4778,16:51.0,12:16:00,1,404,MALTEADA ESPECIAL,95,BEBIDAS FRIAS,April,19,2025,Saturday,12,Tarde,28.5
7351,4778,16:51.0,12:16:00,1,401,MALTEADAS,70,BEBIDAS FRIAS,April,19,2025,Saturday,12,Tarde,21
7352,4778,16:51.0,12:16:00,1,301,TE DE HIERBAS O NRG,50,BEBIDAS CALIENTES,April,19,2025,Saturday,12,Tarde,15
7353,4778,16:51.0,12:16:00,1,301,TE DE HIERBAS O NRG,50,BEBIDAS CALIENTES,April,19,2025,Saturday,12,Tarde,15
7354,4779,25:33.0,12:25:00,1,301,TE DE HIERBAS O NRG,50,BEBIDAS CALIENTES,April,19,2025,Saturday,12,Tarde,15
7355,4780,26:17.0,13:26:00,1,702,ARANDANO,5,TOPINGS,April,19,2025,Saturday,13,Tarde,1.5
7356,4780,26:17.0,13:26:00,1,706,FRUTA,5,TOPINGS,April,19,2025,Saturday,13,Tarde,1.5
7357,4780,26:17.0,13:26:00,1,601,DESAYUNO BASICO,90,COMBOS,April,19,2025,Saturday,13,Tarde,27
7358,4781,51:56.0,13:51:00,1,401,MALTEADAS,70,BEBIDAS FRIAS,April,19,2025,Saturday,13,Tarde,21
7359,4781,51:56.0,13:51:00,1,516,PROTEINA FRUTOS ROJOS,20,EXTRAS,April,19,2025,Saturday,13,Tarde,6
7360,4782,13:21.0,14:13:00,1,402,MEGATE,50,BEBIDAS FRIAS,April,19,2025,Saturday,14,Tarde,15
7361,4782,13:21.0,14:13:00,1,402,MEGATE,50,BEBIDAS FRIAS,April,19,2025,Saturday,14,Tarde,15
7362,4783,13:48.0,14:13:00,1,513,TE,30,EXTRAS,April,19,2025,Saturday,14,Tarde,9
7363,4783,13:48.0,14:13:00,1,513,TE,30,EXTRAS,April,19,2025,Saturday,14,Tarde,9
7364,4784,51:28.0,14:51:00,1,402,MEGATE,50,BEBIDAS FRIAS,April,19,2025,Saturday,14,Tarde,15
7365,4785,18:31.0,11:18:00,1,D,DESAYUNO CON PROTEINA VAINILLA,110,COMBOS,April,20,2025,Sunday,11,Manana,33
7366,4785,18:31.0,11:18:00,1,509,COLAGENO,55,EXTRAS,April,20,2025,Sunday,11,Manana,16.5
7367,4786,24:56.0,11:24:00,1,615,DESAYUNO CON PROTEINA FRUTOS R,110,COMBOS,April,20,2025,Sunday,11,Manana,33
7368,4787,29:45.0,12:29:00,1,401,MALTEADAS,70,BEBIDAS FRIAS,April,20,2025,Sunday,12,Tarde,21
7369,4788,54:49.0,12:54:00,1,401,MALTEADAS,70,BEBIDAS FRIAS,April,20,2025,Sunday,12,Tarde,21
7370,4789,12:46.0,13:12:00,1,401,MALTEADAS,70,BEBIDAS FRIAS,April,20,2025,Sunday,13,Tarde,21
7371,4790,25:05.0,13:25:00,1,401,MALTEADAS,70,BEBIDAS FRIAS,April,20,2025,Sunday,13,Tarde,21
7372,4791,34:47.0,13:34:00,1,401,MALTEADAS,70,BEBIDAS FRIAS,April,20,2025,Sunday,13,Tarde,21
7373,4792,05:25.0,14:05:00,1,601,DESAYUNO BASICO,90,COMBOS,April,20,2025,Sunday,14,Tarde,27
7374,4793,17:46.0,14:17:00,1,402,MEGATE,50,BEBIDAS FRIAS,April,20,2025,Sunday,14,Tarde,15
7375,4794,23:16.0,15:23:00,1,D,DESAYUNO CON PROTEINA VAINILLA,110,COMBOS,April,20,2025,Sunday,15,Tarde,33
7376,4795,01:36.0,16:01:00,1,513,TE,30,EXTRAS,April,20,2025,Sunday,16,Tarde,9
7377,4795,01:36.0,16:01:00,1,402,MEGATE,50,BEBIDAS FRIAS,April,20,2025,Sunday,16,Tarde,15
7378,4795,01:36.0,16:01:00,1,513,TE,30,EXTRAS,April,20,2025,Sunday,16,Tarde,9
7379,4795,01:36.0,16:01:00,1,402,MEGATE,50,BEBIDAS FRIAS,April,20,2025,Sunday,16,Tarde,15
7380,4796,26:31.0,10:26:00,1,401,MALTEADAS,70,BEBIDAS FRIAS,April,21,2025,Monday,10,Manana,21
7381,4797,42:45.0,10:42:00,1,617,DESAYUNO CON PROTEINA NATURAL,110,COMBOS,April,21,2025,Monday,10,Manana,33
7382,4798,08:54.0,11:08:00,1,301,TE DE HIERBAS O NRG,50,BEBIDAS CALIENTES,April,21,2025,Monday,11,Manana,15
7383,4798,08:54.0,11:08:00,1,301,TE DE HIERBAS O NRG,50,BEBIDAS CALIENTES,April,21,2025,Monday,11,Manana,15
7384,4798,08:54.0,11:08:00,1,301,TE DE HIERBAS O NRG,50,BEBIDAS CALIENTES,April,21,2025,Monday,11,Manana,15
7385,4799,11:58.0,11:11:00,1,513,TE,30,EXTRAS,April,21,2025,Monday,11,Manana,9
7386,4799,11:58.0,11:11:00,1,405,JUGO VERDE,70,BEBIDAS FRIAS,April,21,2025,Monday,11,Manana,21
7387,4799,11:58.0,11:11:00,1,512,LIFTOFF,45,EXTRAS,April,21,2025,Monday,11,Manana,13.5
7388,4799,11:58.0,11:11:00,1,402,MEGATE,50,BEBIDAS FRIAS,April,21,2025,Monday,11,Manana,15
7389,4800,04:28.0,12:04:00,1,205,WAFLE,80,ALIMENTOS,April,21,2025,Monday,12,Tarde,24
7390,4801,06:19.0,12:06:00,1,702,ARANDANO,5,TOPINGS,April,21,2025,Monday,12,Tarde,1.5
7391,4801,06:19.0,12:06:00,1,706,FRUTA,5,TOPINGS,April,21,2025,Monday,12,Tarde,1.5
7392,4801,06:19.0,12:06:00,1,601,DESAYUNO BASICO,90,COMBOS,April,21,2025,Monday,12,Tarde,27
7393,4802,24:32.0,12:24:00,1,402,MEGATE,50,BEBIDAS FRIAS,April,21,2025,Monday,12,Tarde,15
7394,4803,54:14.0,12:54:00,1,D,DESAYUNO CON PROTEINA VAINILLA,110,COMBOS,April,21,2025,Monday,12,Tarde,33
7395,4804,58:11.0,12:58:00,1,514,PROTEINA CHOCOLATE,20,EXTRAS,April,21,2025,Monday,12,Tarde,6
7396,4804,58:11.0,12:58:00,1,401,MALTEADAS,70,BEBIDAS FRIAS,April,21,2025,Monday,12,Tarde,21
7397,4806,27:11.0,13:27:00,1,401,MALTEADAS,70,BEBIDAS FRIAS,April,21,2025,Monday,13,Tarde,21
7398,4807,33:38.0,14:33:00,1,201,SANDWICH DE AVENA,85,ALIMENTOS,April,21,2025,Monday,14,Tarde,25.5
7399,4808,52:22.0,14:52:00,1,401,MALTEADAS,70,BEBIDAS FRIAS,April,21,2025,Monday,14,Tarde,21
7400,4808,52:22.0,14:52:00,1,508,PROTEINA VAINILLA,22,EXTRAS,April,21,2025,Monday,14,Tarde,6.6
7401,4809,03:47.0,16:03:00,1,402,MEGATE,50,BEBIDAS FRIAS,April,21,2025,Monday,16,Tarde,15
7402,4809,03:47.0,16:03:00,1,513,TE,30,EXTRAS,April,21,2025,Monday,16,Tarde,9
7403,4810,33:02.0,16:33:00,1,615,DESAYUNO CON PROTEINA FRUTOS R,110,COMBOS,April,21,2025,Monday,16,Tarde,33
7404,4811,33:28.0,16:33:00,1,301,TE DE HIERBAS O NRG,49,BEBIDAS CALIENTES,April,21,2025,Monday,16,Tarde,14.7
